Filename,Type,Date,Volume,Issue,Pages,OCR batch
HT0330799.pdf,Polytechnic Magazine,1898-11-02,33,799,14,4
HT0330800.pdf,Polytechnic Magazine,1898-11-09,33,800,10,4
HT0330801.pdf,Polytechnic Magazine,1898-11-16,33,801,14,4
HT0330802.pdf,Polytechnic Magazine,1898-11-23,33,802,10,4
HT0330803.pdf,Polytechnic Magazine,1898-11-30,33,803,10,4
HT0330804.pdf,Polytechnic Magazine,1898-12-07,33,804,14,4
HT0330805.pdf,Polytechnic Magazine,1898-12-14,33,805,20,4
HT0330806.pdf,Polytechnic Magazine,1898-12-14,33,806,10,4
HT0330807.pdf,Polytechnic Magazine,1898-12-21,33,807,12,4
HT0330808.pdf,Polytechnic Magazine,1898-12-21,33,808,10,4
HT0340809.pdf,Polytechnic Magazine,1899-01-04,34,809,14,4
HT0340810.pdf,Polytechnic Magazine,1899-01-11,34,810,8,4
HT0340811.pdf,Polytechnic Magazine,1899-01-18,34,811,10,4
HT0340812.pdf,Polytechnic Magazine,1899-01-25,34,812,12,4
HT0340813.pdf,Polytechnic Magazine,1899-02-01,34,813,14,4
HT0340814.pdf,Polytechnic Magazine,1899-02-08,34,814,12,4
HT0340815.pdf,Polytechnic Magazine,1899-02-15,34,815,10,4
HT0340816.pdf,Polytechnic Magazine,1899-02-22,34,816,14,4
HT0340817.pdf,Polytechnic Magazine,1899-03-01,34,817,18,4
HT0340818.pdf,Polytechnic Magazine,1899-03-08,34,818,12,4
HT0340819.pdf,Polytechnic Magazine,1899-03-15,34,819,16,4
HT0340820.pdf,Polytechnic Magazine,1899-03-22,34,820,14,4
HT0340821.pdf,Polytechnic Magazine,1899-03-29,34,821,16,4
HT0340822.pdf,Polytechnic Magazine,1899-04-12,34,822,16,6
HT0340823.pdf,Polytechnic Magazine,1899-04-19,34,823,16,6
HT0340824.pdf,Polytechnic Magazine,1899-04-26,34,824,14,6
HT0340825.pdf,Polytechnic Magazine,1899-05-03,34,825,16,6
HT0340826.pdf,Polytechnic Magazine,1899-05-10,34,826,16,6
HT0340827.pdf,Polytechnic Magazine,1899-05-17,34,827,16,6
HT0340828.pdf,Polytechnic Magazine,1899-05-31,34,828,16,6
HT0340829.pdf,Polytechnic Magazine,1899-06-07,34,829,16,6
HT0340830.pdf,Polytechnic Magazine,1899-06-14,34,830,16,6
HT0340831.pdf,Polytechnic Magazine,1899-06-21,34,831,14,6
HT0340832.pdf,Polytechnic Magazine,1899-06-28,34,832,16,6
HT0350833.pdf,Polytechnic Magazine,1899-07-05,35,833,16,6
HT0350834.pdf,Polytechnic Magazine,1899-07-12,35,834,12,6
HT0350835.pdf,Polytechnic Magazine,1899-07-19,35,835,16,6
HT0350836.pdf,Polytechnic Magazine,1899-07-26,35,836,16,6
HT0350837.pdf,Polytechnic Magazine,1899-08-02,35,837,14,6
HT0350838.pdf,Polytechnic Magazine,1899-08-16,35,838,14,6
HT0350839.pdf,Polytechnic Magazine,1899-08-23,35,839,10,6
HT0350840.pdf,Polytechnic Magazine,1899-08-30,35,840,10,6
HT0350841.pdf,Polytechnic Magazine,1899-09-06,35,841,12,6
HT0350842.pdf,Polytechnic Magazine,1899-09-13,35,842,12,6
HT0350843.pdf,Polytechnic Magazine,1899-09-20,35,843,12,6
HT0350844.pdf,Polytechnic Magazine,1899-09-27,35,844,16,6
HT0350845.pdf,Polytechnic Magazine,1899-10-04,35,845,14,6
HT0350846.pdf,Polytechnic Magazine,1899-10-11,35,846,16,6
HT0350847.pdf,Polytechnic Magazine,1899-10-18,35,847,12,6
HT0350848.pdf,Polytechnic Magazine,1899-10-25,35,848,12,6
HT0350849.pdf,Polytechnic Magazine,1899-11-01,35,849,16,6
HT0350850.pdf,Polytechnic Magazine,1899-11-08,35,850,16,6
HT0350851.pdf,Polytechnic Magazine,1899-11-15,35,851,16,6
HT0350852.pdf,Polytechnic Magazine,1899-11-22,35,852,12,6
HT0350853.pdf,Polytechnic Magazine,1899-11-29,35,853,12,6
HT0350854.pdf,Polytechnic Magazine,1899-12-06,35,854,16,6
HT0350855.pdf,Polytechnic Magazine,1899-12-13,35,855,12,6
HT0350856.pdf,Polytechnic Magazine,1899-12-20,35,856,18,6
HT0360857.pdf,Polytechnic Magazine,1900-01-03,36,857,12,6
HT0360858.pdf,Polytechnic Magazine,1900-01-10,36,858,18,6
HT0360859.pdf,Polytechnic Magazine,1900-01-17,36,859,12,6
HT0360860.pdf,Polytechnic Magazine,1900-01-24,36,860,12,6
HT0360861.pdf,Polytechnic Magazine,1900-01-31,36,861,12,6
HT0360862.pdf,Polytechnic Magazine,1900-02-07,36,862,14,6
HT0360863.pdf,Polytechnic Magazine,1900-02-14,36,863,10,6
HT0360864.pdf,Polytechnic Magazine,1900-02-21,36,864,14,6
HT0360865.pdf,Polytechnic Magazine,1900-02-28,36,865,12,6
HT0360866.pdf,Polytechnic Magazine,1900-03-07,36,866,14,6
HT0360867.pdf,Polytechnic Magazine,1900-03-14,36,867,14,6
HT0360868.pdf,Polytechnic Magazine,1900-03-21,36,868,12,6
HT0360869.pdf,Polytechnic Magazine,1900-03-28,36,869,10,6
HT0360870.pdf,Polytechnic Magazine,1900-04-04,36,870,12,6
HT0360871.pdf,Polytechnic Magazine,1900-04-11,36,871,12,6
HT0360872.pdf,Polytechnic Magazine,1900-04-25,36,872,12,6
HT0360872a.pdf,Polytechnic Magazine,n.d.,36,872a,1,6
HT0360873.pdf,Polytechnic Magazine,1900-05-02,36,873,14,6
HT0360874.pdf,Polytechnic Magazine,1900-05-09,36,874,12,6
HT0360875.pdf,Polytechnic Magazine,1900-05-16,36,875,12,6
HT0360876.pdf,Polytechnic Magazine,1900-05-23,36,876,14,6
HT0360877.pdf,Polytechnic Magazine,1900-05-30,36,877,12,6
HT0360878.pdf,Polytechnic Magazine,1900-06-13,36,878,18,6
HT0360879.pdf,Polytechnic Magazine,1900-06-20,36,879,14,6
HT0360880.pdf,Polytechnic Magazine,1900-06-27,36,880,12,6
HT0370881.pdf,Polytechnic Magazine,1900-07-04,37,881,14,6
HT0370882.pdf,Polytechnic Magazine,1900-07-11,37,882,12,6
HT0370883.pdf,Polytechnic Magazine,1900-07-18,37,883,14,6
HT0370884.pdf,Polytechnic Magazine,1900-07-25,37,884,14,6
HT0370885.pdf,Polytechnic Magazine,1900-08-01,37,885,14,6
HT0370886.pdf,Polytechnic Magazine,1900-08-15,37,886,14,6
HT0370887.pdf,Polytechnic Magazine,1900-08-22,37,887,10,6
HT0370888.pdf,Polytechnic Magazine,1900-08-29,37,888,10,6
HT0370889.pdf,Polytechnic Magazine,1900-09-05,37,889,10,6
HT0370890.pdf,Polytechnic Magazine,1900-09-12,37,890,12,6
HT0370891.pdf,Polytechnic Magazine,1900-09-19,37,891,10,6
HT0370892.pdf,Polytechnic Magazine,1900-09-26,37,892,10,6
HT0370893.pdf,Polytechnic Magazine,1900-10-03,37,893,12,6
HT0370894.pdf,Polytechnic Magazine,1900-10-10,37,894,12,6
HT0370895.pdf,Polytechnic Magazine,1900-10-17,37,895,14,6
HT0370896.pdf,Polytechnic Magazine,1900-10-24,37,896,12,6
HT0370897.pdf,Polytechnic Magazine,1900-10-31,37,897,10,6
HT0370898.pdf,Polytechnic Magazine,1900-11-07,37,898,14,6
HT0370899.pdf,Polytechnic Magazine,1900-11-14,37,899,12,6
HT0370900.pdf,Polytechnic Magazine,1900-11-21,37,900,12,6
HT0370901.pdf,Polytechnic Magazine,1900-11-28,37,901,14,6
HT0370902.pdf,Polytechnic Magazine,1900-12-05,37,902,16,6
HT0370903.pdf,Polytechnic Magazine,1900-12-12,37,903,10,6
HT0370904.pdf,Polytechnic Magazine,1900-12-19,37,904,26,6
HT0380905.pdf,Polytechnic Magazine,1901-01-02,38,905,12,6
HT0380906.pdf,Polytechnic Magazine,1901-01-09,38,906,14,6
HT0380907.pdf,Polytechnic Magazine,1901-01-16,38,907,10,6
HT0380908.pdf,Polytechnic Magazine,1901-01-23,38,908,12,6
HT0380909.pdf,Polytechnic Magazine,1901-01-30,38,909,12,6
HT0380910.pdf,Polytechnic Magazine,1901-02-06,38,910,12,6
HT0380911.pdf,Polytechnic Magazine,1901-02-13,38,911,12,6
HT0380912.pdf,Polytechnic Magazine,1901-02-20,38,912,12,6
HT0380913.pdf,Polytechnic Magazine,1901-02-27,38,913,14,6
HT0380914.pdf,Polytechnic Magazine,1901-03-06,38,914,14,6
HT0380915.pdf,Polytechnic Magazine,1901-03-13,38,915,12,6
HT0380916.pdf,Polytechnic Magazine,1901-03-20,38,916,15,6
HT0380917.pdf,Polytechnic Magazine,1901-03-27,38,917,12,6
HT0380918.pdf,Polytechnic Magazine,1901-04-03,38,918,12,6
HT0380919.pdf,Polytechnic Magazine,1901-04-17,38,919,10,6
HT0380920.pdf,Polytechnic Magazine,1901-04-24,38,920,10,6
HT0380921.pdf,Polytechnic Magazine,1901-05-01,38,921,10,6
HT0380922.pdf,Polytechnic Magazine,1901-05-08,38,922,12,6
HT0380923.pdf,Polytechnic Magazine,1901-05-15,38,923,12,6
HT0380924.pdf,Polytechnic Magazine,1901-05-22,38,924,12,6
HT0380925.pdf,Polytechnic Magazine,1901-06-05,38,925,14,6
HT0380926.pdf,Polytechnic Magazine,1901-06-12,38,926,10,6
HT0380927.pdf,Polytechnic Magazine,1901-06-19,38,927,10,6
HT0380928.pdf,Polytechnic Magazine,1901-06-26,38,928,10,6
HT0390929.pdf,Polytechnic Magazine,1901-07-03,39,929,12,6
HT0390930.pdf,Polytechnic Magazine,1901-07-10,39,930,12,6
HT0390931.pdf,Polytechnic Magazine,1901-07-17,39,931,8,6
HT0390932.pdf,Polytechnic Magazine,1901-07-24,39,932,14,6
HT0390933.pdf,Polytechnic Magazine,1901-07-31,39,933,10,6
HT0390934.pdf,Polytechnic Magazine,1901-08-14,39,934,10,6
HT0390935.pdf,Polytechnic Magazine,1901-08-21,39,935,10,6
HT0390936.pdf,Polytechnic Magazine,1901-08-28,39,936,10,6
HT0390937.pdf,Polytechnic Magazine,1901-09-04,39,937,12,6
HT0390938.pdf,Polytechnic Magazine,1901-09-11,39,938,10,6
HT0390939.pdf,Polytechnic Magazine,1901-09-18,39,939,10,6
HT0390940.pdf,Polytechnic Magazine,1901-09-25,39,940,10,6
HT0390941.pdf,Polytechnic Magazine,1901-10-02,39,941,10,6
HT0390942.pdf,Polytechnic Magazine,1901-10-09,39,942,10,6
HT0390943.pdf,Polytechnic Magazine,1901-10-16,39,943,10,6
HT0390944.pdf,Polytechnic Magazine,1901-10-23,39,944,12,6
HT0390945.pdf,Polytechnic Magazine,1901-10-30,39,945,10,6
HT0390946.pdf,Polytechnic Magazine,1901-11-06,39,946,16,6
HT0390947.pdf,Polytechnic Magazine,1901-11-13,39,947,12,6
HT0390948.pdf,Polytechnic Magazine,1901-11-20,39,948,10,6
HT0390949.pdf,Polytechnic Magazine,1901-11-27,39,949,10,6
HT0390950.pdf,Polytechnic Magazine,1901-12-04,39,950,12,6
HT0390951.pdf,Polytechnic Magazine,1901-12-11,39,951,12,6
HT0390952.pdf,Polytechnic Magazine,1901-12-17,39,952,24,6
HT0390953.pdf,Polytechnic Magazine,1901-12-18,39,953,12,6
HT0400954.pdf,Polytechnic Magazine,1902-01-01,40,954,12,6
HT0400955.pdf,Polytechnic Magazine,1902-01-08,40,955,8,6
HT0400956.pdf,Polytechnic Magazine,1902-01-15,40,956,12,6
HT0400957.pdf,Polytechnic Magazine,1902-01-22,40,957,12,6
HT0400958.pdf,Polytechnic Magazine,1902-01-29,40,958,12,6
HT0400959.pdf,Polytechnic Magazine,1902-02-05,40,959,12,6
HT0400960.pdf,Polytechnic Magazine,1902-02-12,40,960,12,6
HT0400961.pdf,Polytechnic Magazine,1902-02-19,40,961,12,6
HT0400962.pdf,Polytechnic Magazine,1902-02-26,40,962,12,6
HT0400963.pdf,Polytechnic Magazine,1902-03-05,40,963,12,6
HT0400964.pdf,Polytechnic Magazine,1902-03-12,40,964,12,6
HT0400965.pdf,Polytechnic Magazine,1902-03-19,40,965,12,6
HT0400966.pdf,Polytechnic Magazine,1902-03-26,40,966,12,6
HT0400967.pdf,Polytechnic Magazine,1902-04-09,40,967,12,6
HT0400968.pdf,Polytechnic Magazine,1902-04-16,40,968,12,6
HT0400969.pdf,Polytechnic Magazine,1902-04-23,40,969,10,6
HT0400970.pdf,Polytechnic Magazine,1902-04-30,40,970,10,6
HT0400971.pdf,Polytechnic Magazine,1902-05-07,40,971,12,6
HT0400972.pdf,Polytechnic Magazine,1902-05-14,40,972,10,6
HT0400973.pdf,Polytechnic Magazine,1902-05-28,40,973,10,6
HT0400974.pdf,Polytechnic Magazine,1902-06-04,40,974,14,6
HT0400975.pdf,Polytechnic Magazine,1902-06-11,40,975,10,6
HT0400976.pdf,Polytechnic Magazine,1902-06-18,40,976,10,6
HT0400977.pdf,Polytechnic Magazine,1902-06-25,40,977,6,6
HT0410978.pdf,Polytechnic Magazine,1902-07-02,41,978,12,6
HT0410979.pdf,Polytechnic Magazine,1902-07-09,41,979,12,6
HT0410980.pdf,Polytechnic Magazine,1902-07-16,41,980,12,6
HT0410981.pdf,Polytechnic Magazine,1902-07-23,41,981,14,6
HT0410982.pdf,Polytechnic Magazine,1902-07-30,41,982,10,6
HT0410983.pdf,Polytechnic Magazine,1902-08-13,41,983,12,6
HT0410984.pdf,Polytechnic Magazine,1902-08-20,41,984,10,6
HT0410985.pdf,Polytechnic Magazine,1902-08-27,41,985,10,6
HT0410986.pdf,Polytechnic Magazine,1902-09-03,41,986,12,6
HT0410987.pdf,Polytechnic Magazine,1902-09-10,41,987,10,6
HT0410988.pdf,Polytechnic Magazine,1902-09-17,41,988,10,6
HT0410989.pdf,Polytechnic Magazine,1902-09-24,41,989,10,6
HT0410990.pdf,Polytechnic Magazine,1902-10-01,41,990,10,6
HT0410991.pdf,Polytechnic Magazine,1902-10-08,41,991,10,6
HT0410992.pdf,Polytechnic Magazine,1902-10-15,41,992,10,6
HT0410993.pdf,Polytechnic Magazine,1902-10-22,41,993,10,6
HT0410994.pdf,Polytechnic Magazine,1902-10-29,41,994,10,6
HT0410995.pdf,Polytechnic Magazine,1902-11-05,41,995,10,6
HT0410996.pdf,Polytechnic Magazine,1902-11-12,41,996,10,6
HT0410997.pdf,Polytechnic Magazine,1902-11-19,41,997,10,6
HT0410998.pdf,Polytechnic Magazine,1902-11-26,41,998,10,6
HT0410999.pdf,Polytechnic Magazine,1902-12-03,41,999,12,6
HT0411000.pdf,Polytechnic Magazine,1902-12-10,41,1000,12,6
HT0411001.pdf,Polytechnic Magazine,1902-12-17,41,1001,10,6
HT0411002.pdf,Polytechnic Magazine,1902-12-31,41,1002,10,6
HT0421003.pdf,Polytechnic Magazine,1903-01-07,42,1003,10,6
HT0421004.pdf,Polytechnic Magazine,1903-01-14,42,1004,12,6
HT0421005.pdf,Polytechnic Magazine,1903-01-28,42,1005,16,6
HT0421006.pdf,Polytechnic Magazine,1903-02-04,42,1006,10,6
HT0421007.pdf,Polytechnic Magazine,1903-02-11,42,1007,10,6
HT0421008.pdf,Polytechnic Magazine,1903-02-18,42,1008,10,6
HT0421009.pdf,Polytechnic Magazine,1903-02-25,42,1009,9,6
HT0430001.pdf,Polytechnic Magazine,1903-03,43,1,14,6
HT0430002.pdf,Polytechnic Magazine,1903-04,43,2,18,6
HT0430003.pdf,Polytechnic Magazine,1903-05,43,3,18,6
HT0430004.pdf,Polytechnic Magazine,1903-06,43,4,22,6
HT0430005.pdf,Polytechnic Magazine,1903-07,43,5,14,6
HT0430006.pdf,Polytechnic Magazine,1903-08,43,6,14,6
HT0430007.pdf,Polytechnic Magazine,1903-09,43,7,20,6
HT0430008.pdf,Polytechnic Magazine,1903-10,43,8,14,6
HT0430009.pdf,Polytechnic Magazine,1903-11,43,9,16,6
HT0430010.pdf,Polytechnic Magazine,1903-12,43,10,14,6
HT0430011.pdf,Polytechnic Magazine,1904-01,43,11,15,6
HT0430012.pdf,Polytechnic Magazine,1904-02,43,12,16,6
HT0430012Cape.pdf,Polytechnic Magazine Holiday Supplement,1904,43,12Cape,9,6
HT0430012Norway.pdf,Polytechnic Magazine Holiday Supplement,1904,43,12Norway,8,6
HT0440001.pdf,Polytechnic Magazine,1904-03,44,1,15,6
HT0440002.pdf,Polytechnic Magazine,1904-04,44,2,16,6
HT0440003.pdf,Polytechnic Magazine,1904-05,44,3,16,6
HT0440004.pdf,Polytechnic Magazine,1904-06,44,4,16,6
HT0440005.pdf,Polytechnic Magazine,1904-07,44,5,16,6
HT0440006.pdf,Polytechnic Magazine,1904-08,44,6,16,6
HT0440007.pdf,Polytechnic Magazine,1904-09,44,7,15,6
HT0440008.pdf,Polytechnic Magazine,1904-10,44,8,15,6
HT0440009.pdf,Polytechnic Magazine,1904-11,44,9,23,6
HT0440010.pdf,Polytechnic Magazine,1904-12,44,10,20,6
HT0440011.pdf,Polytechnic Magazine,1905-01,44,11,16,6
HT0440012.pdf,Polytechnic Magazine,1905-02,44,12,16,6
HT0440012Ceylon.pdf,Polytechnic Magazine Holiday Supplement,1905,44,12Ceylon,8,6
HT0440012Cruise.pdf,Polytechnic Magazine Holiday Supplement,1905,44,12Cruise,4,6
HT0440012Fiord.pdf,Polytechnic Magazine Holiday Supplement,1905,44,12Fiord,8,6
HT0440012Norway.pdf,Polytechnic Magazine Holiday Supplement,1905,44,12Norway,8,6
HT0440012Viking.pdf,Polytechnic Magazine Holiday Supplement,1905,44,12Viking,20,6
HT0450001.pdf,Polytechnic Magazine,1905-03,45,1,19,6
HT0450002.pdf,Polytechnic Magazine,1905-04,45,2,16,6
HT0450003.pdf,Polytechnic Magazine,1905-05,45,3,20,6
HT0450004.pdf,Polytechnic Magazine,1905-06,45,4,18,6
HT0450005.pdf,Polytechnic Magazine,1905-07,45,5,20,6
HT0450006.pdf,Polytechnic Magazine,1905-08,45,6,14,6
HT0450007.pdf,Polytechnic Magazine,1905-09,45,7,16,6
HT0450008.pdf,Polytechnic Magazine,1905-10,45,8,16,6
HT0450009.pdf,Polytechnic Magazine,1905-11,45,9,16,6
HT0450010.pdf,Polytechnic Magazine,1905-12,45,10,22,6
HT0450011.pdf,Polytechnic Magazine,1906-01,45,11,14,6
HT0450012.pdf,Polytechnic Magazine,1906-02,45,12,18,6
HT0460001.pdf,Polytechnic Magazine,1906-03,46,1,16,6
HT0460002.pdf,Polytechnic Magazine,1906-04,46,2,20,6
HT0460003.pdf,Polytechnic Magazine,1906-05,46,3,18,6
HT0460004.pdf,Polytechnic Magazine,1906-06,46,4,20,6
HT0460005.pdf,Polytechnic Magazine,1906-07,46,5,16,6
HT0460006.pdf,Polytechnic Magazine,1906-08,46,6,18,6
HT0460007.pdf,Polytechnic Magazine,1906-09,46,7,20,6
HT0460008.pdf,Polytechnic Magazine,1906-10,46,8,14,6
HT0460009.pdf,Polytechnic Magazine,1906-11,46,9,20,6
HT0460010.pdf,Polytechnic Magazine,1906-12,46,10,20,6
HT0460011.pdf,Polytechnic Magazine,1907-01,46,11,20,6
HT0460012.pdf,Polytechnic Magazine,1907-02,46,12,20,6
HT0470001.pdf,Polytechnic Magazine,1907-03,47,1,24,6
HT0470002.pdf,Polytechnic Magazine,1907-04,47,2,20,6
HT0470003.pdf,Polytechnic Magazine,1907-05,47,3,16,6
HT0470004.pdf,Polytechnic Magazine,1907-06,47,4,16,6
HT0470005.pdf,Polytechnic Magazine,1907-07,47,5,16,6
HT0470006.pdf,Polytechnic Magazine,1907-08,47,6,24,6
HT0470007.pdf,Polytechnic Magazine,1907-09,47,7,16,7
HT0470008.pdf,Polytechnic Magazine,1907-10,47,8,16,7
HT0470009.pdf,Polytechnic Magazine,1907-11,47,9,16,7
HT0470010.pdf,Polytechnic Magazine,1907-12,47,10,20,7
HT0470011.pdf,Polytechnic Magazine,1908-01,47,11,20,7
HT0470012.pdf,Polytechnic Magazine,1908-02,47,12,16,7
HT0480001.pdf,Polytechnic Magazine,1908-03,48,1,16,7
HT0480002.pdf,Polytechnic Magazine,1908-04,48,2,24,7
HT0480003.pdf,Polytechnic Magazine,1908-05,48,3,24,7
HT0480004.pdf,Polytechnic Magazine,1908-06,48,4,28,7
HT0480005.pdf,Polytechnic Magazine,1908-07,48,5,16,7
HT0480006.pdf,Polytechnic Magazine,1908-08,48,6,32,7
HT0480007.pdf,Polytechnic Magazine,1908-09,48,7,24,7
HT0480008.pdf,Polytechnic Magazine,1908-10,48,8,16,7
HT0480009.pdf,Polytechnic Magazine,1908-11,48,9,16,7
HT0480010.pdf,Polytechnic Magazine,1908-12,48,10,20,7
HT0480011.pdf,Polytechnic Magazine,1909-01,48,11,16,7
HT0480012.pdf,Polytechnic Magazine,1909-02,48,12,20,7
HT0490001.pdf,Polytechnic Magazine,1909-03,49,1,16,7
HT0490002.pdf,Polytechnic Magazine,1909-04,49,2,20,7
HT0490003.pdf,Polytechnic Magazine,1909-05,49,3,16,7
HT0490004.pdf,Polytechnic Magazine,1909-06,49,4,28,7
HT0490005.pdf,Polytechnic Magazine,1909-07,49,5,16,7
HT0490006.pdf,Polytechnic Magazine,1909-08,49,6,20,7
HT0490007.pdf,Polytechnic Magazine,1909-09,49,7,24,7
HT0490008.pdf,Polytechnic Magazine,1909-10,49,8,16,7
HT0490009.pdf,Polytechnic Magazine,1909-11,49,9,16,7
HT0490010.pdf,Polytechnic Magazine,1909-12,49,10,20,7
HT0490011.pdf,Polytechnic Magazine,1910-01,49,11,16,7
HT0490012.pdf,Polytechnic Magazine,1910-02,49,12,20,7
HT0500001.pdf,Polytechnic Magazine,1910-03,50,1,20,7
HT0500002.pdf,Polytechnic Magazine,1910-04,50,2,24,7
HT0500003.pdf,Polytechnic Magazine,1910-05,50,3,16,7
HT0500004.pdf,Polytechnic Magazine,1910-06,50,4,20,7
HT0500005.pdf,Polytechnic Magazine,1910-07,50,5,16,7
HT0500006.pdf,Polytechnic Magazine,1910-08,50,6,16,7
HT0500007.pdf,Polytechnic Magazine,1910-09,50,7,20,7
HT0500008.pdf,Polytechnic Magazine,1910-10,50,8,12,7
HT0500009.pdf,Polytechnic Magazine,1910-11,50,9,16,7
HT0500010.pdf,Polytechnic Magazine,1910-12,50,10,16,7
HT0500011.pdf,Polytechnic Magazine,1911-01,50,11,16,7
HT0500012.pdf,Polytechnic Magazine,1911-02,50,12,24,7
HT0510001.pdf,Polytechnic Magazine,1911-03,51,1,16,13
HT0510002.pdf,Polytechnic Magazine,1911-04,51,2,20,7
HT0510003.pdf,Polytechnic Magazine,1911-05,51,3,16,7
HT0510004.pdf,Polytechnic Magazine,1911-06,51,4,16,7
HT0510005.pdf,Polytechnic Magazine,1911-07,51,5,16,7
HT0510006.pdf,Polytechnic Magazine,1911-08,51,6,16,7
HT0510007.pdf,Polytechnic Magazine,1911-09,51,7,16,7
HT0510008.pdf,Polytechnic Magazine,1911-10,51,8,16,7
HT0510009.pdf,Polytechnic Magazine,1911-11,51,9,16,7
HT0510010.pdf,Polytechnic Magazine,1911-12,51,10,24,7
HT0510011.pdf,Polytechnic Magazine,1912-01,51,11,16,7
HT0510012.pdf,Polytechnic Magazine,1912-02,51,12,24,7
HT0520001.pdf,Polytechnic Magazine,1912-03,52,1,24,7
HT0520002.pdf,Polytechnic Magazine,1912-04,52,2,32,7
HT0520003.pdf,Polytechnic Magazine,1912-05,52,3,24,7
HT0520004.pdf,Polytechnic Magazine,1912-06,52,4,20,7
HT0520005.pdf,Polytechnic Magazine,1912-07,52,5,16,7
HT0520006.pdf,Polytechnic Magazine,1912-08,52,6,24,7
HT0520007.pdf,Polytechnic Magazine,1912-09,52,7,16,7
HT0520008.pdf,Polytechnic Magazine,1912-10,52,8,16,7
HT0520009.pdf,Polytechnic Magazine,1912-11,52,9,32,7
HT0520010.pdf,Polytechnic Magazine,1912-12,52,10,24,7
HT0520011.pdf,Polytechnic Magazine,1913-01,52,11,20,7
HT0520012.pdf,Polytechnic Magazine,1913-02,52,12,24,7
HT0530001.pdf,Polytechnic Magazine,1913-03,53,1,28,7
HT0530002.pdf,Polytechnic Magazine,1913-04,53,2,28,7
HT0530003.pdf,Polytechnic Magazine,1913-05,53,3,28,7
HT0530004.pdf,Polytechnic Magazine,1913-06,53,4,32,7
HT0530005.pdf,Polytechnic Magazine,1913-07,53,5,24,7
HT0530006.pdf,Polytechnic Magazine,1913-08,53,6,32,7
HT0530007.pdf,Polytechnic Magazine,1913-09,53,7,20,7
HT0530008.pdf,Polytechnic Magazine,1913-10,53,8,16,7
HT0530009.pdf,Polytechnic Magazine,1913-11,53,9,24,7
HT0530010.pdf,Polytechnic Magazine,1913-12,53,10,20,7
HT0530011.pdf,Polytechnic Magazine,1914-01,53,11,20,7
HT0530012.pdf,Polytechnic Magazine,1914-02,53,12,28,7
HT0540001.pdf,Polytechnic Magazine,1914-03,54,1,28,7
HT0540002.pdf,Polytechnic Magazine,1914-04,54,2,24,7
HT0540003.pdf,Polytechnic Magazine,1914-05,54,3,28,7
HT0540004.pdf,Polytechnic Magazine,1914-06,54,4,24,7
HT0540005.pdf,Polytechnic Magazine,1914-07,54,5,20,7
HT0540006.pdf,Polytechnic Magazine,1914-08,54,6,32,7
HT0540007.pdf,Polytechnic Magazine,1914-09,54,7,20,7
HT0540008.pdf,Polytechnic Magazine,1914-10,54,8,20,7
HT0540009.pdf,Polytechnic Magazine,1914-11,54,9,24,7
HT0540010.pdf,Polytechnic Magazine,1914-12,54,10,24,7
HT0550001.pdf,Polytechnic Magazine,1915-01,55,1,16,7
HT0550002.pdf,Polytechnic Magazine,1915-02,55,2,24,7
HT0550003.pdf,Polytechnic Magazine,1915-03,55,3,30,7
HT0550004.pdf,Polytechnic Magazine,1915-04,55,4,28,7
HT0550005.pdf,Polytechnic Magazine,1915-05,55,5,22,7
HT0550006.pdf,Polytechnic Magazine,1915-06,55,6,30,7
HT0550007.pdf,Polytechnic Magazine,1915-07,55,7,24,7
HT0550008.pdf,Polytechnic Magazine,1915-08,55,8,32,7
HT0550009.pdf,Polytechnic Magazine,1915-09,55,9,16,7
HT0550010.pdf,Polytechnic Magazine,1915-10,55,10,16,7
HT0550011.pdf,Polytechnic Magazine,1915-11,55,11,20,7
HT0550012.pdf,Polytechnic Magazine,1915-12,55,12,20,7
HT0560001.pdf,Polytechnic Magazine,1916-01,56,1,20,8
HT0560002.pdf,Polytechnic Magazine,1916-02,56,2,24,8
HT0560003.pdf,Polytechnic Magazine,1916-03,56,3,16,8
HT0560004.pdf,Polytechnic Magazine,1916-04,56,4,16,8
HT0560005.pdf,Polytechnic Magazine,1916-05,56,5,16,8
HT0560006.pdf,Polytechnic Magazine,1916-06,56,6,16,8
HT0560007.pdf,Polytechnic Magazine,1916-07,56,7,16,8
HT0560008.pdf,Polytechnic Magazine,1916-08,56,8,24,8
HT0560009.pdf,Polytechnic Magazine,1916-09,56,9,14,8
HT0560010.pdf,Polytechnic Magazine,1916-10,56,10,16,8
HT0560011.pdf,Polytechnic Magazine,1916-11,56,11,20,8
HT0560012.pdf,Polytechnic Magazine,1916-12,56,12,20,8
HT0570001.pdf,Polytechnic Magazine,1917-01,57,1,14,8
HT0570002.pdf,Polytechnic Magazine,1917-02,57,2,22,8
HT0570003.pdf,Polytechnic Magazine,1917-03,57,3,14,8
HT0570004.pdf,Polytechnic Magazine,1917-04,57,4,14,8
HT0570005.pdf,Polytechnic Magazine,1917-05,57,5,14,8
HT0570006.pdf,Polytechnic Magazine,1917-06,57,6,14,8
HT0570007.pdf,Polytechnic Magazine,1917-07,57,7,14,8
HT0570008.pdf,Polytechnic Magazine,1917-08,57,8,22,8
HT0570009.pdf,Polytechnic Magazine,1917-09,57,9,14,8
HT0570010.pdf,Polytechnic Magazine,1917-10,57,10,18,8
